,open,high,low,close,volume,value
2024-02-12 09:00:00,65231000.0,72500000.0,64887000.0,71964000.0,44590.99155937,3099674955235.468
2024-02-19 09:00:00,71968000.0,73100000.0,70542000.0,71256000.0,23116.3277108,1657006646073.1401
2024-02-26 09:00:00,71254000.0,90000000.0,70000000.0,87982000.0,67600.62744952,5630883537754.866
2024-03-04 09:00:00,87978000.0,98543000.0,87302000.0,97495000.0,72137.99766554,6756137175800.375
2024-03-11 09:00:00,97501000.0,105000000.0,94300000.0,99922000.0,76759.39946762,7673262219093.461
2024-03-18 09:00:00,99934000.0,100233000.0,89845000.0,96624000.0,55907.89383961,5335787287879.677
2024-03-25 09:00:00,96624000.0,101900000.0,95600000.0,100970000.0,33329.69268671,3322646361462.2837
2024-04-01 09:00:00,100991000.0,101098000.0,94682000.0,99369000.0,29008.3090593,2837330521379.7144
2024-04-08 09:00:00,99369000.0,103084000.0,95000000.0,98905000.0,38886.80402752,3859589310925.424
2024-04-15 09:00:00,98931000.0,99490000.0,88500000.0,94868000.0,38796.85032483,3643676757688.3706
2024-04-22 09:00:00,94911000.0,97627000.0,90153000.0,90530000.0,20091.09192373,1883590138878.812
2024-04-29 09:00:00,90533000.0,92540000.0,80005000.0,90061000.0,47466.28025797,4073835153913.7393
2024-05-06 09:00:00,90100000.0,91681000.0,85020000.0,86521000.0,19439.76788641,1704998605044.8994
2024-05-13 09:00:00,86521000.0,93990000.0,85410000.0,92185000.0,21643.72892401,1952706357023.3328
2024-05-20 09:00:00,92185000.0,98150000.0,91931000.0,93740000.0,17474.87495852,1668807988077.3848
