,open,high,low,close,volume,value
2024-01-25 09:00:00,3077000.0,3089000.0,3008000.0,3060000.0,14467.03203071,44206395177.26879
2024-01-26 09:00:00,3061000.0,3140000.0,3030000.0,3119000.0,23218.49666472,71910815501.71613
2024-01-27 09:00:00,3119000.0,3148000.0,3100000.0,3129000.0,11615.92960707,36312485525.27998
2024-01-28 09:00:00,3129000.0,3178000.0,3088000.0,3105000.0,12674.53321335,39755800444.04751
2024-01-29 09:00:00,3106000.0,3167000.0,3074000.0,3165000.0,13174.29066467,41148664275.86347
2024-01-30 09:00:00,3164000.0,3280000.0,3137000.0,3216000.0,26276.33572381,83897096457.42857
2024-01-31 09:00:00,3216000.0,3230000.0,3130000.0,3150000.0,18557.21499881,59142573019.52928
2024-02-01 09:00:00,3150000.0,3174000.0,3100000.0,3166000.0,11973.44886114,37557854747.81372
2024-02-02 09:00:00,3167000.0,3189000.0,3143000.0,3169000.0,10055.07728165,31834870046.4976
2024-02-03 09:00:00,3170000.0,3200000.0,3161000.0,3164000.0,6678.60460798,21249553550.34105
2024-02-04 09:00:00,3164000.0,3187000.0,3140000.0,3160000.0,6338.06068968,20068752373.19098
2024-02-05 09:00:00,3158000.0,3210000.0,3130000.0,3173000.0,10183.63136922,32331223467.39826
2024-02-06 09:00:00,3173000.0,3267000.0,3166000.0,3249000.0,12606.15139286,40463265731.78391
2024-02-07 09:00:00,3249000.0,3328000.0,3229000.0,3299000.0,16084.68938116,52616687695.94582
2024-02-08 09:00:00,3297000.0,3347000.0,3296000.0,3316000.0,16566.43952226,54917493980.46467
2024-02-09 09:00:00,3316000.0,3427000.0,3304000.0,3355000.0,26373.94877681,88960337741.51804
2024-02-10 09:00:00,3355000.0,3414000.0,3324000.0,3378000.0,13358.49431129,45066906399.31177
2024-02-11 09:00:00,3378000.0,3423000.0,3367000.0,3390000.0,11557.50199041,39270100767.6954
2024-02-12 09:00:00,3389000.0,3579000.0,3360000.0,3570000.0,26193.10338046,90519849581.46077
2024-02-13 09:00:00,3569000.0,3636000.0,3525000.0,3580000.0,37336.49801367,133650321485.48166
2024-02-14 09:00:00,3580000.0,3777000.0,3550000.0,3764000.0,40029.1437364,147657414201.39502
2024-02-15 09:00:00,3763000.0,3932000.0,3761000.0,3876000.0,52308.63752129,200819429694.76074
2024-02-16 09:00:00,3876000.0,3949000.0,3830000.0,3877000.0,35535.47003839,138277266176.24017
2024-02-17 09:00:00,3878000.0,3886000.0,3752000.0,3857000.0,27209.45962297,104000136813.44295
2024-02-18 09:00:00,3858000.0,3990000.0,3818000.0,3976000.0,20434.6805547,79586073122.8269
2024-02-19 09:00:00,3976000.0,4134000.0,3950000.0,4076000.0,35193.53130713,141853708408.71222
2024-02-20 09:00:00,4078000.0,4189000.0,3989000.0,4162000.0,43605.13062905,177773400536.9704
2024-02-21 09:00:00,4162000.0,4182000.0,4036000.0,4149000.0,37048.65536918,152157594175.25485
2024-02-22 09:00:00,4146000.0,4200000.0,4070000.0,4147000.0,30276.59224322,125410358425.48604
2024-02-23 09:00:00,4145000.0,4180000.0,4065000.0,4076000.0,21194.96635661,87249937227.04999
2024-02-24 09:00:00,4078000.0,4148000.0,4051000.0,4127000.0,15927.60895115,65291738789.32207
2024-02-25 09:00:00,4124000.0,4299000.0,4111000.0,4291000.0,29245.39803966,123055814827.44254
2024-02-26 09:00:00,4291000.0,4376000.0,4167000.0,4358000.0,50651.82084915,217163848139.15775
2024-02-27 09:00:00,4357000.0,4537000.0,4336000.0,4469000.0,57585.74517797,256570556624.18506
2024-02-28 09:00:00,4472000.0,4820000.0,4440000.0,4751000.0,102959.80227533,476265651455.8253
2024-02-29 09:00:00,4752000.0,4945000.0,4670000.0,4697000.0,97515.20306275,470845134889.9307
2024-03-01 09:00:00,4697000.0,4868000.0,4695000.0,4807000.0,33198.16474571,159265594138.99026
2024-03-02 09:00:00,4807000.0,4863000.0,4751000.0,4761000.0,31343.7988341,150449712397.98337
2024-03-03 09:00:00,4761000.0,4871000.0,4650000.0,4869000.0,37547.09990831,179010598947.4518
2024-03-04 09:00:00,4864000.0,5095000.0,4824000.0,5077000.0,71535.56779796,352496142821.56287
2024-03-05 09:00:00,5076000.0,5399000.0,4783000.0,5085000.0,143847.21218308,741220818966.9607
2024-03-06 09:00:00,5081000.0,5480000.0,4910000.0,5406000.0,106971.46342862,563465816438.1088
2024-03-07 09:00:00,5406000.0,5500000.0,5283000.0,5446000.0,53150.5506066,286131306427.3534
2024-03-08 09:00:00,5445000.0,5624000.0,5425000.0,5496000.0,54953.07236597,303900225714.46875
2024-03-09 09:00:00,5496000.0,5545000.0,5420000.0,5480000.0,26266.51563385,144262530830.84595
2024-03-10 09:00:00,5480000.0,5546000.0,5400000.0,5488000.0,27671.81222527,152373861216.56805
2024-03-11 09:00:00,5488000.0,5694000.0,5291000.0,5659000.0,64958.17916841,361848575303.336
2024-03-12 09:00:00,5659000.0,5730000.0,5510000.0,5646000.0,45609.43829937,257648476052.60037
2024-03-13 09:00:00,5646000.0,5783000.0,5620000.0,5711000.0,45007.0728902,256818163883.0858
2024-03-14 09:00:00,5711000.0,5738000.0,5366000.0,5580000.0,66306.17755256,369902680068.60175
2024-03-15 09:00:00,5580000.0,5653000.0,5192000.0,5436000.0,88349.17875259,474012841844.99866
2024-03-16 09:00:00,5437000.0,5506000.0,5101000.0,5210000.0,39986.20454682,213362923315.71103
2024-03-17 09:00:00,5211000.0,5364000.0,4979000.0,5326000.0,52592.63850199,271338632566.21225
2024-03-18 09:00:00,5324000.0,5330000.0,5124000.0,5156000.0,27564.23718391,144093941217.1744
2024-03-19 09:00:00,5155000.0,5195000.0,4705000.0,4719000.0,75346.75713799,368848795173.27844
2024-03-20 09:00:00,4719000.0,5211000.0,4518000.0,5173000.0,88974.95615277,432460834409.36475
2024-03-21 09:00:00,5170000.0,5249000.0,5000000.0,5087000.0,41218.04719797,211466569309.63763
2024-03-22 09:00:00,5087000.0,5123000.0,4812000.0,4913000.0,35643.35409561,176959739813.0671
2024-03-23 09:00:00,4910000.0,4980000.0,4807000.0,4855000.0,22091.29662814,108063983929.81905
2024-03-24 09:00:00,4854000.0,4999000.0,4811000.0,4964000.0,21252.24543321,104079550776.39412
2024-03-25 09:00:00,4963000.0,5170000.0,4916000.0,5096000.0,30427.85527757,153129261809.43497
2024-03-26 09:00:00,5096000.0,5188000.0,5067000.0,5126000.0,25157.79873622,129140338734.2299
2024-03-27 09:00:00,5131000.0,5200000.0,5002000.0,5040000.0,27531.91485484,140359286419.1747
2024-03-28 09:00:00,5040000.0,5134000.0,5000000.0,5076000.0,20318.47143343,103095350039.72041
2024-03-29 09:00:00,5076000.0,5097000.0,4980000.0,5020000.0,17798.13887258,89808604545.5349
2024-03-30 09:00:00,5020000.0,5083000.0,4996000.0,5033000.0,11479.34811219,57721578831.27771
2024-03-31 09:00:00,5029000.0,5176000.0,5026000.0,5161000.0,16263.00537524,83457630710.70831
2024-04-01 09:00:00,5161000.0,5175000.0,4951000.0,5040000.0,24685.96464989,124840631160.27283
2024-04-02 09:00:00,5040000.0,5041000.0,4747000.0,4812000.0,35092.27163147,170496736171.90277
2024-04-03 09:00:00,4808000.0,4899000.0,4701000.0,4842000.0,20384.31783526,98397363011.92348
2024-04-04 09:00:00,4837000.0,4966000.0,4769000.0,4838000.0,22541.06744322,109450933506.08485
2024-04-05 09:00:00,4838000.0,4845000.0,4710000.0,4815000.0,20664.28797197,98924104288.41219
2024-04-06 09:00:00,4811000.0,4880000.0,4789000.0,4823000.0,8380.56851987,40449933203.59952
2024-04-07 09:00:00,4823000.0,4960000.0,4817000.0,4947000.0,12120.39640254,59065900708.32203
2024-04-08 09:00:00,4947000.0,5300000.0,4886000.0,5260000.0,42092.70767985,215641655119.36597
2024-04-09 09:00:00,5260000.0,5301000.0,4980000.0,5042000.0,38933.33364928,200637119913.0457
2024-04-10 09:00:00,5042000.0,5099000.0,4920000.0,5059000.0,26415.17289302,132816765294.85231
2024-04-11 09:00:00,5060000.0,5146000.0,5007000.0,5023000.0,18630.31987467,94375774832.55974
2024-04-12 09:00:00,5023000.0,5066000.0,4757000.0,4822000.0,35983.52127968,176661620563.12323
2024-04-13 09:00:00,4822000.0,4860000.0,4400000.0,4570000.0,60042.61564863,279971892172.5484
2024-04-14 09:00:00,4570000.0,4794000.0,4450000.0,4752000.0,40038.72296705,184134153013.65112
2024-04-15 09:00:00,4752000.0,4912000.0,4624000.0,4719000.0,45456.53181041,217067072870.23495
2024-04-16 09:00:00,4720000.0,4738000.0,4520000.0,4623000.0,28364.32097481,131237053330.68121
2024-04-17 09:00:00,4625000.0,4680000.0,4402000.0,4451000.0,26879.70134692,121584818916.4873
2024-04-18 09:00:00,4451000.0,4554000.0,4367000.0,4506000.0,23606.9354781,105417084301.12048
2024-04-19 09:00:00,4507000.0,4575000.0,4257000.0,4475000.0,33555.54628173,148970774203.48746
2024-04-20 09:00:00,4475000.0,4622000.0,4431000.0,4610000.0,14667.50567125,66357518355.94368
2024-04-21 09:00:00,4611000.0,4673000.0,4568000.0,4600000.0,12888.54993046,59602260381.43098
2024-04-22 09:00:00,4600000.0,4695000.0,4586000.0,4652000.0,15860.25660111,73713861344.28378
2024-04-23 09:00:00,4653000.0,4718000.0,4563000.0,4661000.0,17663.50298925,81893908609.1039
2024-04-24 09:00:00,4662000.0,4736000.0,4519000.0,4567000.0,20594.06731367,95796669247.85196
2024-04-25 09:00:00,4569000.0,4621000.0,4444000.0,4535000.0,17799.5080669,80712283925.30592
2024-04-26 09:00:00,4539000.0,4554000.0,4470000.0,4512000.0,9453.45597913,42630441684.26977
2024-04-27 09:00:00,4512000.0,4721000.0,4453000.0,4689000.0,14248.38595476,65166948586.31143
2024-04-28 09:00:00,4689000.0,4795000.0,4660000.0,4679000.0,19459.29548227,92122345297.95251
2024-04-29 09:00:00,4679000.0,4713000.0,4459000.0,4604000.0,26475.49144265,120827618762.77795
2024-04-30 09:00:00,4604000.0,4653000.0,4221000.0,4327000.0,37466.78977518,164144616207.2637
2024-05-01 09:00:00,4327000.0,4351000.0,3980000.0,4252000.0,51845.88467646,215113410232.3157
2024-05-02 09:00:00,4252000.0,4280000.0,4076000.0,4201000.0,21713.65119788,90983767245.23065
2024-05-03 09:00:00,4201000.0,4434000.0,4187000.0,4400000.0,30242.38832656,129999551382.33586
2024-05-04 09:00:00,4401000.0,4470000.0,4352000.0,4410000.0,14527.76629291,64124895986.23945
2024-05-05 09:00:00,4408000.0,4465000.0,4314000.0,4410000.0,11299.23551254,49699770407.18325
2024-05-06 09:00:00,4409000.0,4500000.0,4300000.0,4308000.0,17631.6953589,77597195614.93643
2024-05-07 09:00:00,4308000.0,4379000.0,4220000.0,4229000.0,15313.59926725,65986557845.46256
2024-05-08 09:00:00,4229000.0,4273000.0,4137000.0,4169000.0,17129.43001809,72097529579.0471
2024-05-09 09:00:00,4169000.0,4269000.0,4130000.0,4243000.0,10698.70620335,44829651933.39667
2024-05-10 09:00:00,4238000.0,4250000.0,4073000.0,4108000.0,13965.70859863,58135031681.12279
2024-05-11 09:00:00,4109000.0,4143000.0,4070000.0,4111000.0,6260.73117421,25690386361.56444
2024-05-12 09:00:00,4111000.0,4160000.0,4094000.0,4125000.0,4943.89919655,20390469241.74202
2024-05-13 09:00:00,4125000.0,4189000.0,4030000.0,4125000.0,13954.28928201,57365575462.12745
2024-05-14 09:00:00,4125000.0,4139000.0,4021000.0,4053000.0,11590.18759865,47224279825.67949
2024-05-15 09:00:00,4053000.0,4228000.0,4027000.0,4220000.0,21486.28715644,89088727334.33789
2024-05-16 09:00:00,4219000.0,4237000.0,4079000.0,4096000.0,18486.0052916,76689470485.42046
2024-05-17 09:00:00,4096000.0,4305000.0,4084000.0,4278000.0,19464.37439518,81866872849.37
2024-05-18 09:00:00,4278000.0,4369000.0,4270000.0,4343000.0,12033.72639043,51947961790.17
2024-05-19 09:00:00,4341000.0,4351000.0,4246000.0,4268000.0,11075.12487303,47579788599.72051
2024-05-20 09:00:00,4270000.0,5028000.0,4236000.0,4992000.0,55370.88344543,261592698574.4615
2024-05-21 09:00:00,4992000.0,5283000.0,4941000.0,5231000.0,88166.45238357,451792852020.0628
2024-05-22 09:00:00,5231000.0,5250000.0,5008000.0,5152000.0,48070.40246033,247208327309.25784
2024-05-23 09:00:00,5152000.0,5449000.0,4936000.0,5288000.0,130842.61414347,691974912982.9915
